geneId	geneSymbol	geneName	diseaseId	diseaseName	score	NumberOfPubmeds	associationType	source
5781	PTPN11	protein tyrosine phosphatase, non-receptor type 11	umls:C0175704	LEOPARD Syndrome	0.732090926380806	45	Biomarker	UNIPROT, CTD_human, MGD, LHGDN, BeFree
5251	PHEX	phosphate regulating endopeptidase homolog, X-linked	umls:C0733682	Hypophosphatemic Rickets, X-Linked Dominant	0.731738942694839	83	GeneticVariation	UNIPROT, CTD_human, MGD, LHGDN, BeFree
5251	PHEX	phosphate regulating endopeptidase homolog, X-linked	umls:C0733682	Hypophosphatemic Rickets, X-Linked Dominant	0.731738942694839	83	Biomarker	UNIPROT, CTD_human, MGD, LHGDN, BeFree
7132	TNFRSF1A	tumor necrosis factor receptor superfamily, member 1A	umls:C1275126	Periodic fever, familial, autosomal dominant	0.730320184944683	90	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, BeFree
7132	TNFRSF1A	tumor necrosis factor receptor superfamily, member 1A	umls:C1275126	Periodic fever, familial, autosomal dominant	0.730320184944683	90	Biomarker	UNIPROT, CTD_human, MGD, GAD, BeFree
4010	LMX1B	LIM homeobox transcription factor 1, beta	umls:C0027341	Nail-Patella Syndrome	0.730001018545742	40	GeneticVariation	UNIPROT, CTD_human, MGD, LHGDN, BeFree
4010	LMX1B	LIM homeobox transcription factor 1, beta	umls:C0027341	Nail-Patella Syndrome	0.730001018545742	40	Biomarker	UNIPROT, CTD_human, MGD, LHGDN, BeFree
6899	TBX1	T-box 1	umls:C0012236	DiGeorge Syndrome	0.72951892647015	85	GeneticVariation	UNIPROT, CTD_human, MGD, LHGDN, BeFree
6899	TBX1	T-box 1	umls:C0012236	DiGeorge Syndrome	0.72951892647015	85	Biomarker	UNIPROT, CTD_human, MGD, LHGDN, BeFree
8518	IKBKAP	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase complex-associated protein	umls:C0013364	Dysautonomia, Familial	0.729309485709514	39	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
8518	IKBKAP	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase complex-associated protein	umls:C0013364	Dysautonomia, Familial	0.729309485709514	39	Biomarker	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
8929	PHOX2B	paired-like homeobox 2b	umls:C1275808	Congenital central hypoventilation syndrome	0.728396077576943	74	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, BeFree
8929	PHOX2B	paired-like homeobox 2b	umls:C1275808	Congenital central hypoventilation syndrome	0.728396077576943	74	Biomarker	UNIPROT, CTD_human, MGD, GAD, BeFree
34	ACADM	acyl-CoA dehydrogenase, C-4 to C-12 straight chain	umls:C0220710	Medium chain acyl CoA dehydrogenase deficiency	0.728163604659784	37	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, BeFree
34	ACADM	acyl-CoA dehydrogenase, C-4 to C-12 straight chain	umls:C0220710	Medium chain acyl CoA dehydrogenase deficiency	0.728163604659784	37	Biomarker	UNIPROT, CTD_human, MGD, GAD, BeFree
1387	CREBBP	CREB binding protein	umls:C0035934	Rubinstein-Taybi Syndrome	0.727985144271282	42	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
1387	CREBBP	CREB binding protein	umls:C0035934	Rubinstein-Taybi Syndrome	0.727985144271282	42	Biomarker	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
659	BMPR2	bone morphogenetic protein receptor, type II (serine/threonine kinase)	umls:C2973725	Pulmonary arterial hypertension	0.727765918380142	101	GeneticVariation	UNIPROT, CTD_human, MGD, BeFree
659	BMPR2	bone morphogenetic protein receptor, type II (serine/threonine kinase)	umls:C2973725	Pulmonary arterial hypertension	0.727765918380142	101	Biomarker	UNIPROT, CTD_human, MGD, BeFree
25836	NIPBL	Nipped-B homolog (Drosophila)	umls:C0270972	De Lange Syndrome	0.727053777407126	45	GeneticVariation	UNIPROT, CTD_human, MGD, LHGDN, BeFree
25836	NIPBL	Nipped-B homolog (Drosophila)	umls:C0270972	De Lange Syndrome	0.727053777407126	45	Biomarker	UNIPROT, CTD_human, MGD, LHGDN, BeFree
6197	RPS6KA3	ribosomal protein S6 kinase, 90kDa, polypeptide 3	umls:C0265252	Coffin-Lowry Syndrome	0.726885327534597	34	GeneticVariation	UNIPROT, CTD_human, MGD, LHGDN, BeFree
6197	RPS6KA3	ribosomal protein S6 kinase, 90kDa, polypeptide 3	umls:C0265252	Coffin-Lowry Syndrome	0.726885327534597	34	Biomarker	UNIPROT, CTD_human, MGD, LHGDN, BeFree
7957	EPM2A	epilepsy, progressive myoclonus type 2A, Lafora disease (laforin)	umls:C0751783	Lafora Disease	0.72666080283305	50	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
7957	EPM2A	epilepsy, progressive myoclonus type 2A, Lafora disease (laforin)	umls:C0751783	Lafora Disease	0.72666080283305	50	Biomarker	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
2581	GALC	galactosylceramidase	umls:C0023521	Leukodystrophy, Globoid Cell	0.72656903592633	71	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
2581	GALC	galactosylceramidase	umls:C0023521	Leukodystrophy, Globoid Cell	0.72656903592633	71	Biomarker	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
55636	CHD7	chromodomain helicase DNA binding protein 7	umls:C0265354	CHARGE Syndrome	0.726140369274554	79	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, BeFree
55636	CHD7	chromodomain helicase DNA binding protein 7	umls:C0265354	CHARGE Syndrome	0.726140369274554	79	Biomarker	UNIPROT, CTD_human, MGD, GAD, BeFree
114327	EFHC1	EF-hand domain (C-terminal) containing 1	umls:C0270853	Myoclonic Epilepsy, Juvenile	0.725502261862142	37	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
114327	EFHC1	EF-hand domain (C-terminal) containing 1	umls:C0270853	Myoclonic Epilepsy, Juvenile	0.725502261862142	37	Biomarker	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
1201	CLN3	ceroid-lipofuscinosis, neuronal 3	umls:C2931674	Ceroid lipofuscinosis, neuronal 3, Juvenile	0.725078894020774	85	GeneticVariation	UNIPROT, CTD_human, MGD, BeFree
1201	CLN3	ceroid-lipofuscinosis, neuronal 3	umls:C2931674	Ceroid lipofuscinosis, neuronal 3, Juvenile	0.725078894020774	85	Biomarker	UNIPROT, CTD_human, MGD, BeFree
1121	CHM	choroideremia (Rab escort protein 1)	umls:C0008525	Choroideremia	0.724535202920285	44	GeneticVariation	UNIPROT, CTD_human, MGD, LHGDN, BeFree
1121	CHM	choroideremia (Rab escort protein 1)	umls:C0008525	Choroideremia	0.724535202920285	44	Biomarker	UNIPROT, CTD_human, MGD, LHGDN, BeFree
4089	SMAD4	SMAD family member 4	umls:C0345893	Juvenile polyposis syndrome	0.724514820168966	60	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, BeFree
4089	SMAD4	SMAD family member 4	umls:C0345893	Juvenile polyposis syndrome	0.724514820168966	60	Biomarker	UNIPROT, CTD_human, MGD, GAD, BeFree
1536	CYBB	cytochrome b-245, beta polypeptide	umls:C1844376	Granulomatous Disease, Chronic, X-Linked	0.724183219234317	88	GeneticVariation	UNIPROT, CTD_human, MGD, BeFree
1536	CYBB	cytochrome b-245, beta polypeptide	umls:C1844376	Granulomatous Disease, Chronic, X-Linked	0.724183219234317	88	Biomarker	UNIPROT, CTD_human, MGD, BeFree
3784	KCNQ1	potassium voltage-gated channel, KQT-like subfamily, member 1	umls:C0022387	Jervell-Lange Nielsen Syndrome	0.724103886863305	33	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
3784	KCNQ1	potassium voltage-gated channel, KQT-like subfamily, member 1	umls:C0022387	Jervell-Lange Nielsen Syndrome	0.724103886863305	33	Biomarker	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
3931	LCAT	lecithin-cholesterol acyltransferase	umls:C0023195	Lecithin Acyltransferase Deficiency	0.723583453304809	64	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
3931	LCAT	lecithin-cholesterol acyltransferase	umls:C0023195	Lecithin Acyltransferase Deficiency	0.723583453304809	64	Biomarker	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
5172	SLC26A4	solute carrier family 26 (anion exchanger), member 4	umls:C1863752	Enlarged Vestibular Aqueduct	0.723154786653033	74	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, BeFree
5172	SLC26A4	solute carrier family 26 (anion exchanger), member 4	umls:C1863752	Enlarged Vestibular Aqueduct	0.723154786653033	74	Biomarker	UNIPROT, CTD_human, MGD, GAD, BeFree
7490	WT1	Wilms tumor 1	umls:C0950121	Denys-Drash Syndrome	0.722986336780505	68	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
7490	WT1	Wilms tumor 1	umls:C0950121	Denys-Drash Syndrome	0.722986336780505	68	Biomarker	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
5781	PTPN11	protein tyrosine phosphatase, non-receptor type 11	umls:C0349639	Leukemia, Myelomonocytic, Juvenile	0.722947995297601	40	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
5781	PTPN11	protein tyrosine phosphatase, non-receptor type 11	umls:C0349639	Leukemia, Myelomonocytic, Juvenile	0.722947995297601	40	Biomarker	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
6834	SURF1	surfeit 1	umls:C0023264	Leigh Disease	0.722782194830277	52	GeneticVariation	UNIPROT, CTD_human, MGD, LHGDN, BeFree
6834	SURF1	surfeit 1	umls:C0023264	Leigh Disease	0.722782194830277	52	Biomarker	UNIPROT, CTD_human, MGD, LHGDN, BeFree
3640	INSL3	insulin-like 3 (Leydig cell)	umls:C0010417	Cryptorchidism	0.72275651326855	33	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, BeFree
3640	INSL3	insulin-like 3 (Leydig cell)	umls:C0010417	Cryptorchidism	0.72275651326855	33	Biomarker	UNIPROT, CTD_human, MGD, GAD, BeFree
378884	NHLRC1	NHL repeat containing E3 ubiquitin protein ligase 1	umls:C0751783	Lafora Disease	0.722350878773297	41	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
378884	NHLRC1	NHL repeat containing E3 ubiquitin protein ligase 1	umls:C0751783	Lafora Disease	0.722350878773297	41	Biomarker	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
2811	GP1BA	glycoprotein Ib (platelet), alpha polypeptide	umls:C0005129	Bernard-Soulier Syndrome	0.722215471573265	15	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
2811	GP1BA	glycoprotein Ib (platelet), alpha polypeptide	umls:C0005129	Bernard-Soulier Syndrome	0.722215471573265	15	Biomarker	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
3920	LAMP2	lysosomal-associated membrane protein 2	umls:C0878677	Glycogen Storage Disease Type IIb	0.722146736823068	33	GeneticVariation	UNIPROT, CTD_human, MGD, LHGDN, BeFree
3920	LAMP2	lysosomal-associated membrane protein 2	umls:C0878677	Glycogen Storage Disease Type IIb	0.722146736823068	33	Biomarker	UNIPROT, CTD_human, MGD, LHGDN, BeFree
3074	HEXB	hexosaminidase B (beta polypeptide)	umls:C0036161	Sandhoff Disease	0.721585312376465	34	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
3074	HEXB	hexosaminidase B (beta polypeptide)	umls:C0036161	Sandhoff Disease	0.721585312376465	34	Biomarker	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
8291	DYSF	dysferlin	umls:C1850808	Miyoshi myopathy	0.721496194874949	74	GeneticVariation	UNIPROT, CTD_human, MGD, BeFree
8291	DYSF	dysferlin	umls:C1850808	Miyoshi myopathy	0.721496194874949	74	Biomarker	UNIPROT, CTD_human, MGD, BeFree
1311	COMP	cartilage oligomeric matrix protein	umls:C0410538	Pseudoachondroplasia	0.721363437080121	64	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, BeFree
1311	COMP	cartilage oligomeric matrix protein	umls:C0410538	Pseudoachondroplasia	0.721363437080121	64	Biomarker	UNIPROT, CTD_human, MGD, GAD, BeFree
1294	COL7A1	collagen, type VII, alpha 1	umls:C0079474	Recessive dystrophic epidermolysis bullosa	0.720899078350645	79	GeneticVariation	UNIPROT, CTD_human, MGD, BeFree
1294	COL7A1	collagen, type VII, alpha 1	umls:C0079474	Recessive dystrophic epidermolysis bullosa	0.720899078350645	79	Biomarker	UNIPROT, CTD_human, MGD, BeFree
3858	KRT10	keratin 10	umls:C0079153	Hyperkeratosis, Epidermolytic	0.72086073686774	56	GeneticVariation	UNIPROT, CTD_human, MGD, LHGDN, BeFree
3858	KRT10	keratin 10	umls:C0079153	Hyperkeratosis, Epidermolytic	0.72086073686774	56	Biomarker	UNIPROT, CTD_human, MGD, LHGDN, BeFree
4541	ND6	NADH dehydrogenase, subunit 6 (complex I)	umls:C0917796	Optic Atrophy, Hereditary, Leber	0.720799363228314	38	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, BeFree
4541	ND6	NADH dehydrogenase, subunit 6 (complex I)	umls:C0917796	Optic Atrophy, Hereditary, Leber	0.720799363228314	38	Biomarker	UNIPROT, CTD_human, MGD, GAD, BeFree
1244	ABCC2	ATP-binding cassette, sub-family C (CFTR/MRP), member 2	umls:C0022350	Jaundice, Chronic Idiopathic	0.719758270725852	26	GeneticVariation	UNIPROT, CTD_human, RGD, LHGDN, BeFree
1244	ABCC2	ATP-binding cassette, sub-family C (CFTR/MRP), member 2	umls:C0022350	Jaundice, Chronic Idiopathic	0.719758270725852	26	Biomarker	UNIPROT, CTD_human, RGD, LHGDN, BeFree
6910	TBX5	T-box 5	umls:C0265264	Holt-Oram syndrome	0.719737887974533	43	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, BeFree
6910	TBX5	T-box 5	umls:C0265264	Holt-Oram syndrome	0.719737887974533	43	Biomarker	UNIPROT, CTD_human, MGD, GAD, BeFree
5156	PDGFRA	platelet-derived growth factor receptor, alpha polypeptide	umls:C0238198	Gastrointestinal Stromal Tumors	0.719685158378375	261	GeneticVariation	UNIPROT, CTD_human, GAD, LHGDN, BeFree
5156	PDGFRA	platelet-derived growth factor receptor, alpha polypeptide	umls:C0238198	Gastrointestinal Stromal Tumors	0.719685158378375	261	Biomarker	UNIPROT, CTD_human, GAD, LHGDN, BeFree
6949	TCOF1	Treacher Collins-Franceschetti syndrome 1	umls:C0242387	Mandibulofacial Dysostosis	0.7189009374223	41	GeneticVariation	UNIPROT, CTD_human, MGD, LHGDN, BeFree
6949	TCOF1	Treacher Collins-Franceschetti syndrome 1	umls:C0242387	Mandibulofacial Dysostosis	0.7189009374223	41	Biomarker	UNIPROT, CTD_human, MGD, LHGDN, BeFree
2538	G6PC	glucose-6-phosphatase, catalytic subunit	umls:C0017920	Glycogen Storage Disease Type I	0.718507962848224	53	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
2538	G6PC	glucose-6-phosphatase, catalytic subunit	umls:C0017920	Glycogen Storage Disease Type I	0.718507962848224	53	Biomarker	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
7051	TGM1	transglutaminase 1	umls:C0020758	Lamellar ichthyosis, type 1	0.7183778544586	52	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, BeFree
7051	TGM1	transglutaminase 1	umls:C0020758	Lamellar ichthyosis, type 1	0.7183778544586	52	Biomarker	UNIPROT, CTD_human, MGD, GAD, BeFree
779	CACNA1S	calcium channel, voltage-dependent, L type, alpha 1S subunit	umls:C0238358	Hypokalemic Periodic Paralysis	0.718303820897996	36	GeneticVariation	UNIPROT, CTD_human, MGD, LHGDN, BeFree
779	CACNA1S	calcium channel, voltage-dependent, L type, alpha 1S subunit	umls:C0238358	Hypokalemic Periodic Paralysis	0.718303820897996	36	Biomarker	UNIPROT, CTD_human, MGD, LHGDN, BeFree
2990	GUSB	glucuronidase, beta	umls:C0085132	Mucopolysaccharidosis VII	0.718212053991276	64	GeneticVariation	UNIPROT, CTD_human, MGD, BeFree
2990	GUSB	glucuronidase, beta	umls:C0085132	Mucopolysaccharidosis VII	0.718212053991276	64	Biomarker	UNIPROT, CTD_human, MGD, BeFree
1896	EDA	ectodysplasin A	umls:C0162359	Ectodermal Dysplasia 1, Anhidrotic	0.717913495729124	69	GeneticVariation	UNIPROT, CTD_human, MGD, BeFree
1896	EDA	ectodysplasin A	umls:C0162359	Ectodermal Dysplasia 1, Anhidrotic	0.717913495729124	69	Biomarker	UNIPROT, CTD_human, MGD, BeFree
3664	IRF6	interferon regulatory factor 6	umls:C0175697	Van der Woude syndrome	0.717780737934296	49	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, BeFree
3664	IRF6	interferon regulatory factor 6	umls:C0175697	Van der Woude syndrome	0.717780737934296	49	Biomarker	UNIPROT, CTD_human, MGD, GAD, BeFree
3784	KCNQ1	potassium voltage-gated channel, KQT-like subfamily, member 1	umls:C0035828	Romano-Ward Syndrome	0.717576595984068	57	GeneticVariation	UNIPROT, CTD_human, MGD, LHGDN, BeFree
3784	KCNQ1	potassium voltage-gated channel, KQT-like subfamily, member 1	umls:C0035828	Romano-Ward Syndrome	0.717576595984068	57	Biomarker	UNIPROT, CTD_human, MGD, LHGDN, BeFree
5308	PITX2	paired-like homeodomain 2	umls:C3495488	Axenfeld-Rieger syndrome	0.717482179672144	51	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, BeFree
5308	PITX2	paired-like homeodomain 2	umls:C3495488	Axenfeld-Rieger syndrome	0.717482179672144	51	Biomarker	UNIPROT, CTD_human, MGD, GAD, BeFree
773	CACNA1A	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	umls:C1832884	Hemiplegic migraine, familial type 1	0.71731637920482	62	GeneticVariation	UNIPROT, CTD_human, MGD, BeFree
355	FAS	Fas cell surface death receptor	umls:C1328840	Autoimmune Lymphoproliferative Syndrome	0.71731637920482	65	GeneticVariation	UNIPROT, CTD_human, MGD, BeFree
773	CACNA1A	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	umls:C1832884	Hemiplegic migraine, familial type 1	0.71731637920482	62	Biomarker	UNIPROT, CTD_human, MGD, BeFree
355	FAS	Fas cell surface death receptor	umls:C1328840	Autoimmune Lymphoproliferative Syndrome	0.71731637920482	65	Biomarker	UNIPROT, CTD_human, MGD, BeFree
6662	SOX9	SRY (sex determining region Y)-box 9	umls:C1861922	Campomelic Dysplasia	0.717147929332292	54	GeneticVariation	UNIPROT, CTD_human, MGD, LHGDN, BeFree
6662	SOX9	SRY (sex determining region Y)-box 9	umls:C1861922	Campomelic Dysplasia	0.717147929332292	54	Biomarker	UNIPROT, CTD_human, MGD, LHGDN, BeFree
1287	COL4A5	collagen, type IV, alpha 5	umls:C1567742	ALPORT SYNDROME, X-LINKED	0.716420704418364	67	GeneticVariation	UNIPROT, CTD_human, MGD, BeFree
1287	COL4A5	collagen, type IV, alpha 5	umls:C1567742	ALPORT SYNDROME, X-LINKED	0.716420704418364	67	Biomarker	UNIPROT, CTD_human, MGD, BeFree
583	BBS2	Bardet-Biedl syndrome 2	umls:C0752166	Bardet-Biedl Syndrome	0.715785246411155	40	GeneticVariation	UNIPROT, CTD_human, MGD, LHGDN, BeFree
583	BBS2	Bardet-Biedl syndrome 2	umls:C0752166	Bardet-Biedl Syndrome	0.715785246411155	40	Biomarker	UNIPROT, CTD_human, MGD, LHGDN, BeFree
57192	MCOLN1	mucolipin 1	umls:C0238286	Mucolipidosis Type IV	0.715690830099232	42	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, BeFree
57192	MCOLN1	mucolipin 1	umls:C0238286	Mucolipidosis Type IV	0.715690830099232	42	Biomarker	UNIPROT, CTD_human, MGD, GAD, BeFree
825	CAPN3	calpain 3, (p94)	umls:C1869123	Limb-girdle muscular dystrophy type 2A	0.715525029631908	57	GeneticVariation	UNIPROT, CTD_human, MGD, BeFree
7299	TYR	tyrosinase	umls:C0268494	Oculocutaneous albinism type 1	0.715525029631908	57	GeneticVariation	UNIPROT, CTD_human, MGD, BeFree
825	CAPN3	calpain 3, (p94)	umls:C1869123	Limb-girdle muscular dystrophy type 2A	0.715525029631908	57	Biomarker	UNIPROT, CTD_human, MGD, BeFree
7299	TYR	tyrosinase	umls:C0268494	Oculocutaneous albinism type 1	0.715525029631908	57	Biomarker	UNIPROT, CTD_human, MGD, BeFree
7390	UROS	uroporphyrinogen III synthase	umls:C0162530	Porphyria, Erythropoietic	0.715356579759379	48	GeneticVariation	UNIPROT, CTD_human, MGD, LHGDN, BeFree
7390	UROS	uroporphyrinogen III synthase	umls:C0162530	Porphyria, Erythropoietic	0.715356579759379	48	Biomarker	UNIPROT, CTD_human, MGD, LHGDN, BeFree
1629	DBT	dihydrolipoamide branched chain transacylase E2	umls:C0024776	Maple Syrup Urine Disease	0.715185480481647	18	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
1629	DBT	dihydrolipoamide branched chain transacylase E2	umls:C0024776	Maple Syrup Urine Disease	0.715185480481647	18	Biomarker	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
686	BTD	biotinidase	umls:C0220754	Biotinidase Deficiency	0.714886922219495	18	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
686	BTD	biotinidase	umls:C0220754	Biotinidase Deficiency	0.714886922219495	18	Biomarker	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
2263	FGFR2	fibroblast growth factor receptor 2	umls:C0010273	Craniofacial Dysostosis	0.714759463235075	52	GeneticVariation	UNIPROT, CTD_human, MGD, LHGDN, BeFree
2263	FGFR2	fibroblast growth factor receptor 2	umls:C0010273	Craniofacial Dysostosis	0.714759463235075	52	Biomarker	UNIPROT, CTD_human, MGD, LHGDN, BeFree
3265	HRAS	Harvey rat sarcoma viral oncogene homolog	umls:C0587248	Costello Syndrome	0.714330796583299	52	GeneticVariation	UNIPROT, CTD_human, MGD, BeFree
3265	HRAS	Harvey rat sarcoma viral oncogene homolog	umls:C0587248	Costello Syndrome	0.714330796583299	52	Biomarker	UNIPROT, CTD_human, MGD, BeFree
4233	MET	met proto-oncogene	umls:C2239176	Carcinoma, Hepatocellular	0.714254113617491	19	GeneticVariation	UNIPROT, CTD_human, RGD, LHGDN, BeFree
4233	MET	met proto-oncogene	umls:C2239176	Carcinoma, Hepatocellular	0.714254113617491	19	Biomarker	UNIPROT, CTD_human, RGD, LHGDN, BeFree
4693	NDP	Norrie disease (pseudoglioma)	umls:C0266526	Norrie disease	0.714065280993644	44	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, BeFree
4693	NDP	Norrie disease (pseudoglioma)	umls:C0266526	Norrie disease	0.714065280993644	44	Biomarker	UNIPROT, CTD_human, MGD, GAD, BeFree
2812	GP1BB	glycoprotein Ib (platelet), beta polypeptide	umls:C0005129	Bernard-Soulier Syndrome	0.713822797560511	7	GeneticVariation	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
2812	GP1BB	glycoprotein Ib (platelet), beta polypeptide	umls:C0005129	Bernard-Soulier Syndrome	0.713822797560511	7	Biomarker	UNIPROT, CTD_human, MGD, GAD, LHGDN, BeFree
3081	HGD	homogentisate 1,2-dioxygenase	umls:C0002066	Alkaptonuria	0.713695338576091	32	GeneticVariation	UNIPROT, CTD_human, MGD, LHGDN, BeFree
3081	HGD	homogentisate 1,2-dioxygenase	umls:C0002066	Alkaptonuria	0.713695338576091	32	Biomarker	UNIPROT, CTD_human, MGD, LHGDN, BeFree
64840	PORCN	porcupine homolog (Drosophila)	umls:C0016395	Focal Dermal Hypoplasia	0.713526888703563	21	GeneticVariation	UNIPROT, CTD_human, MGD, LHGDN, BeFree
64840	PORCN	porcupine homolog (Drosophila)	umls:C0016395	Focal Dermal Hypoplasia	0.713526888703563	21	Biomarker	UNIPROT, CTD_human, MGD, LHGDN, BeFree
4534	MTM1	myotubularin 1	umls:C0410203	Myotubular myopathy, X-linked	0.713435121796843	49	GeneticVariation	UNIPROT, CTD_human, MGD, BeFree
4534	MTM1	myotubularin 1	umls:C0410203	Myotubular myopathy, X-linked	0.713435121796843	49	Biomarker	UNIPROT, CTD_human, MGD, BeFree
